,Project ID,Status,Line Items (Top-Level Only),Quantity
977,228471364,Lost,Adiago Coffee Table,1
977,228471364,Lost,Maintenance Fee,1
978,228531672,Contract Signed,Vermeer Sofa,1
978,228531672,Contract Signed,Maintenance Fee,1
978,228531672,Contract Signed,Rush Order Fee,1
978,228531672,Contract Signed,Setup/Teardown Service Fee,3
978,228531672,Contract Signed,Setup/Teardown Service Fee,3
979,222201584,Contract Signed,Ghost Chair,26
979,222201584,Contract Signed,Maintenance Fee,1
980,148299853,Lost,Tyra Settee,1
980,148299853,Lost,Tia Settee,1
980,148299853,Lost,Maintenance Fee,1
981,228202546,Lost,Church Pews,1
981,228202546,Lost,UNSPECIFIED RENTALS / $200 SUBTOTAL RENTAL MINIMUM,1
981,228202546,Lost,Maintenance Fee,1
982,228450454,Contract Signed,Colleen Copper Arch,1
982,228450454,Contract Signed,Turq Rug,1
982,228450454,Contract Signed,Smoky Rug,1
982,228450454,Contract Signed,Sonoma Rug,1
982,228450454,Contract Signed,Melina Rug,1
982,228450454,Contract Signed,Sultanabad Rug,1
982,228450454,Contract Signed,Candice Rug,1
982,228450454,Contract Signed,Berry Rug,2
982,228450454,Contract Signed,Maintenance Fee,1
982,228450454,Contract Signed,Ingrid Settee,1
982,228450454,Contract Signed,Clare Chair,1
982,228450454,Contract Signed,Imelda Chair,1
982,228450454,Contract Signed,Frida Coffee Table,1
982,228450454,Contract Signed,Maintenance Fee,1
982,228450454,Contract Signed,Orbi Settee,1
982,228450454,Contract Signed,Collette Chair,2
982,228450454,Contract Signed,Belista Side Table,1
982,228450454,Contract Signed,Maintenance Fee,1
982,228450454,Contract Signed,Doden Settee,1
982,228450454,Contract Signed,Helena Chair,2
982,228450454,Contract Signed,Belista Side Table,1
982,228450454,Contract Signed,Maintenance Fee,1
982,228450454,Contract Signed,Setup/Teardown Service Fee (for Colleen Copper Arch ONLY),2
983,213069794,Lost,Charleston Farm Table,5
983,213069794,Lost,Charleston Sweetheart Farm Table,1
983,213069794,Lost,Vineyard Chair,44
983,213069794,Lost,Maintenance Fee,1
983,213069794,Lost,Blush Pink Goblets,250
983,213069794,Lost,Maintenance Fee,1
983,213069794,Lost,Byzantina Settee,1
983,213069794,Lost,Carson Chair,2
983,213069794,Lost,Zeller Coffee Table,1
983,213069794,Lost,Maintenance Fee,1
983,213069794,Lost,Vendor Cart,1
983,213069794,Lost,Vintage Barrels,2
983,213069794,Lost,Maintenance Fee,1
984,216956759,Contract Signed,Divani Settee,1
984,216956759,Contract Signed,Joliet Chair,2
984,216956759,Contract Signed,Gia Coffee Table,1
984,216956759,Contract Signed,Tala Velvet Ottoman,2
984,216956759,Contract Signed,Maintenance Fee,1
984,216956759,Contract Signed,Avalon Sofa,1
984,216956759,Contract Signed,Gia Coffee Table,1
984,216956759,Contract Signed,Trini Chair,2
984,216956759,Contract Signed,Zara Side Table,1
984,216956759,Contract Signed,Maintenance Fee,1
984,216956759,Contract Signed,Parker Sofa,1
984,216956759,Contract Signed,Sterling Sofa,1
984,216956759,Contract Signed,Walker Coffee Table,1
984,216956759,Contract Signed,Juno Side Table,2
984,216956759,Contract Signed,Maintenance Fee,1
984,216956759,Contract Signed,Lowell Black Grid Backdrop,2
984,216956759,Contract Signed,Della Shelf,2
984,216956759,Contract Signed,Maintenance Fee,1
984,216956759,Contract Signed,Carry In/Carry Out Service Fee,2
984,216956759,Contract Signed,Sterling Sofa / Professional Cleaning Fee,1
984,216956759,Contract Signed,Divani Settee / Professional Cleaning Fee,1
985,228355949,Lost,Vonnegut Sofa,1
985,228355949,Lost,Noema Settee,1
985,228355949,Lost,Navajo Chair,1
985,228355949,Lost,Safiya Chair,2
985,228355949,Lost,Zeller Coffee Table,1
985,228355949,Lost,Sade Side Table,1
985,228355949,Lost,Jocelyn Pillow,2
985,228355949,Lost,Maintenance Fee,1
986,228445360,Lost,Amber Mismatched Goblets,85
986,228445360,Lost,Peach Goblets,70
986,228445360,Lost,Clear Mismatched Goblets,105
986,228445360,Lost,Maintenance Fee,1
987,228463829,Contract Signed,Vineyard Chair,60
987,228463829,Contract Signed,Maintenance Fee,1
988,228425777,Lost,Bali Umbrella,1
988,228425777,Lost,Reggie Sofa,1
988,228425777,Lost,Safiya Chair,2
988,228425777,Lost,Leila Coffee Table,1
988,228425777,Lost,Maintenance Fee,1
988,228425777,Lost,Reggie Sofa,1
988,228425777,Lost,Mersman Coffee Table,1
988,228425777,Lost,Sofia Oversized Chair,1
988,228425777,Lost,Louis Bench,1
988,228425777,Lost,Maintenance Fee,1
988,228425777,Lost,Divani Sofa,1
988,228425777,Lost,Carson Chair,2
988,228425777,Lost,Anay Rattan Coffee Table,1
988,228425777,Lost,Anay Rattan Side Table,1
988,228425777,Lost,Maintenance Fee,1
988,228425777,Lost,Russell Table,1
988,228425777,Lost,Roxton Chair,4
988,228425777,Lost,Peacock Chair,2
988,228425777,Lost,Stevie Side Table,1
988,228425777,Lost,Aubree Macrame Pouf,2
988,228425777,Lost,Maintenance Fee,1
988,228425777,Lost,Peacock Chair,2
988,228425777,Lost,Daisy Side Table,1
988,228425777,Lost,Maintenance Fee,1
988,228425777,Lost,Peacock Chair,2
988,228425777,Lost,Daisy Side Table,1
988,228425777,Lost,Maintenance Fee,1
988,228425777,Lost,Finchley Leather Ottoman,2
988,228425777,Lost,Moorly Pouf,2
988,228425777,Lost,Belasco Pillow Cushion - Cream,2
988,228425777,Lost,Maintenance Fee,1
989,186348150,Lost,North Star Sofa,1
989,186348150,Lost,Clement Chair,2
989,186348150,Lost,Jasper Chair,2
989,186348150,Lost,Allura Coffee Table,1
989,186348150,Lost,Collina Rug,1
989,186348150,Lost,Sybil Bottles,14
989,186348150,Lost,Clear Mismatched Goblets,100
989,186348150,Lost,Maintenance Fee,1
989,186348150,Lost,Vineyard Chair,15
989,186348150,Lost,Louis French Chair,15
989,186348150,Lost,Oleander Chair,2
989,186348150,Lost,Jasper Chair,2
989,186348150,Lost,Dahlia Chair,2
989,186348150,Lost,Marcel Chair,2
989,186348150,Lost,Mirabel Chair,1
989,186348150,Lost,Christie Chair,1
989,186348150,Lost,Miguel Chair,1
989,186348150,Lost,Rosario Chair,2
989,186348150,Lost,Sophie Chair,2
990,140746056,Lost,Kingston Sweetheart Farmtable,1
990,140746056,Lost,Noema Settee,1
990,140746056,Lost,Maintenance Fee,1
991,228210924,Contract Signed,Kori Swivel Barrel Chair,2
991,228210924,Contract Signed,Furrinno Coffee Table,1
991,228210924,Contract Signed,Nova Side Table,2
991,228210924,Contract Signed,Antika Rug,1
991,228210924,Contract Signed,Maintenance Fee,1
992,228521848,Contract Signed,Liliac Sofa,1
992,228521848,Contract Signed,Maintenance Fee,1
993,226631359,Lost,Louis French Chair,20
993,226631359,Lost,Vineyard Chair,60
993,226631359,Lost,Vineyard Chair Cushions,60
993,226631359,Lost,Maintenance Fee,1
994,228330050,Lost,Louis French Chair,120
994,228330050,Lost,Ghost Chair,215
994,228330050,Lost,Modern White Wire Metal Chair,225
994,228330050,Lost,Maintenance Fee,1
995,228511715,Lost,Emmaline Cart,1
995,228511715,Lost,Maintenance Fee,1
995,228511715,Lost,Setup/Teardown Service Fee,2
996,228477776,Contract Signed,Hollywood Sofa,1
996,228477776,Contract Signed,Marilyn Sofa,1
996,228477776,Contract Signed,Leo Chair,2
996,228477776,Contract Signed,Sheldon Chair,2
996,228477776,Contract Signed,Maintenance Fee,1
996,228477776,Contract Signed,Setup/Teardown Service Fee,2
997,213012510,Lost,Daniela Peacock Chairs - Set of 2,1
997,213012510,Lost,Solange Goblets,100
997,213012510,Lost,Moderno Dinner Plate,120
997,213012510,Lost,Gold Votives,75
997,213012510,Lost,Maintenance Fee,1
998,228255690,Contract Signed,Hathaway Rug,1
998,228255690,Contract Signed,Jillian Rug,1
998,228255690,Contract Signed,Meg Rug,1
998,228255690,Contract Signed,Bromelia Rug,1
998,228255690,Contract Signed,Monaco Rug,1
998,228255690,Contract Signed,Ryden Jute Runner,1
998,228255690,Contract Signed,Maintenance Fee,1
999,228231549,Lost,Louis French Chair,130
999,228231549,Lost,Ghost Chair,200
999,228231549,Lost,Ceil Chair,200
999,228231549,Lost,Maintenance Fee,1
1000,228247581,Lost,Raquel Settee,1
1000,228247581,Lost,Maintenance Fee,1
1000,228247581,Lost,After Hours Fee,1
1001,228224276,Contract Signed,Skye Rug,1
1001,228224276,Contract Signed,Bernardo Dish,110
1001,228224276,Contract Signed,Maintenance Fee,1
1002,228262819,Lost,Tia Settee,1
1002,228262819,Lost,5 pronged brass candelabras,10
1002,228262819,Lost,3 pronged brass candelabras,10
1002,228262819,Lost,Vintage Books,45
1002,228262819,Lost,Maintenance Fee,1
1002,228262819,Lost,Carry In/Carry Out Service Fee,2
1003,228330309,Lost,Theo Sofa,1
1003,228330309,Lost,Savannah Rug,1
1003,228330309,Lost,Maintenance Fee,1
1004,159149889,Contract Signed,Church Pews,16
1004,159149889,Contract Signed,Louis French Chair,100
1004,159149889,Contract Signed,Maintenance Fee,1
1004,159149889,Contract Signed,Swansong Sofa,1
1004,159149889,Contract Signed,Sylvette Chair,2
1004,159149889,Contract Signed,Quincy Coffee Table,1
1004,159149889,Contract Signed,Maintenance Fee,1
1004,159149889,Contract Signed,Johanssen Sofa,1
1004,159149889,Contract Signed,Provasi Chair,1
1004,159149889,Contract Signed,Isla Chair,1
1004,159149889,Contract Signed,Quincy Coffee Table,1
1004,159149889,Contract Signed,Maintenance Fee,1
1004,159149889,Contract Signed,Peach Goblets,135
1004,159149889,Contract Signed,Brown Mismatched Goblets,135
1004,159149889,Contract Signed,Amber Mismatched Goblets,135
1004,159149889,Contract Signed,Navy Blue Mismatched Goblets,135
1004,159149889,Contract Signed,Maintenance Fee,1
1004,159149889,Contract Signed,Setup/Teardown Service Fee,2
1004,159149889,Contract Signed,Cleaning fee for cushions left in the rain and 70 missing goblets,1
1004,159149889,Contract Signed,Refund for found goblets (70) and reduced cushion cleaning fee,1
1004,159149889,Contract Signed,Navy Blue Mismatched Goblets,2
1004,159149889,Contract Signed,Brown Mismatched Goblets,2
1004,159149889,Contract Signed,Peach Goblets,4
1004,159149889,Contract Signed,Amber Mismatched Goblets,1
1005,172636723,Contract Signed,Avalon Sofa,1
1005,172636723,Contract Signed,Thayer Sofa,1
1005,172636723,Contract Signed,Morrison Chair,2
1005,172636723,Contract Signed,Sherpa Chair,2
1005,172636723,Contract Signed,Brugge Coffee Table,1
1005,172636723,Contract Signed,Ganzi Coffee Table,1
1005,172636723,Contract Signed,Aston Side Table Set,1
1005,172636723,Contract Signed,Tito Table,1
1005,172636723,Contract Signed,Hodi Rug,1
1005,172636723,Contract Signed,Litton Rug,1
1005,172636723,Contract Signed,Maintenance Fee,1
1006,222373411,Contract Signed,Kingston Farm Table,16
1006,222373411,Contract Signed,Kingston Sweetheart Farm Table,2
1006,222373411,Contract Signed,Moroccan Lanterns,15
1006,222373411,Contract Signed,Blue China Dinner Plates,100
1006,222373411,Contract Signed,Ariana Drink Dispenser,1
1006,222373411,Contract Signed,Maintenance Fee,1
1007,193756316,Lost,Clear Cylinder Votive Holders,26
1007,193756316,Lost,Medium Brass Candlesticks,27
1007,193756316,Lost,Gold Votives,90
1007,193756316,Lost,Maintenance Fee,1
1008,228521716,Contract Signed,Daniela Peacock Chairs - Set of 2,1
1008,228521716,Contract Signed,Maintenance Fee,1
1009,228444203,Lost,North Star Sofa,1
1009,228444203,Lost,Raquel Settee,1
1009,228444203,Lost,Pearl Settee,1
1009,228444203,Lost,Maintenance Fee,1
1009,228444203,Lost,Imelda Chair,1
1009,228444203,Lost,Leo Chair,1
1009,228444203,Lost,Everly Chair,1
1010,228504280,Lost,Sheldon Chair,6
1010,228504280,Lost,Maintenance Fee,1
1010,228504280,Lost,Agate Chair,6
1010,228504280,Lost,Maintenance Fee,1
1010,228504280,Lost,Setup/Teardown Service Fee,5
1010,228504280,Lost,Setup/Teardown Service Fee,5
1011,228488432,Contract Signed,Mitzi Chair,1
1011,228488432,Contract Signed,Mina Chair,1
1011,228488432,Contract Signed,Divani Settee,1
1011,228488432,Contract Signed,Spiral Candelabra,1
1011,228488432,Contract Signed,Giant Gold Pillar Candle Candlesticks,4
1011,228488432,Contract Signed,Maintenance Fee,1
1011,228488432,Contract Signed,Setup/Teardown Service Fee,6
1011,228488432,Contract Signed,Setup/Teardown Service Fee,6
1011,228488432,Contract Signed,"The Black Iris Estate and Thomas Catering, Facility Fee",1
1012,228388389,Contract Signed,Large Brass Candlesticks,2
1012,228388389,Contract Signed,Medium Brass Candlesticks,36
1012,228388389,Contract Signed,Small Brass Candlesticks,36
1012,228388389,Contract Signed,Maintenance Fee,1
1013,228542799,Lost,Avianna Settee,1
1013,228542799,Lost,Leila Coffee Table,1
1013,228542799,Lost,Maintenance Fee,1
1014,223810704,Contract Signed,Kingston Farm Table,3
1014,223810704,Contract Signed,Juliette Fainting Sofa,1
1014,223810704,Contract Signed,Duchess Settee,1
1014,223810704,Contract Signed,Sophie Chair,2
1014,223810704,Contract Signed,Bobbi Console Table,1
1014,223810704,Contract Signed,Winter Table,1
1014,223810704,Contract Signed,Justine Nesting Tables,1
1014,223810704,Contract Signed,Wexford Matching Clear Goblets,20
1014,223810704,Contract Signed,Gold Paisley Chargers,20
1014,223810704,Contract Signed,Vintage Gold Flatware,20
1014,223810704,Contract Signed,Totori Marble Tiered Stand,2
1014,223810704,Contract Signed,Tiwa Round Tiered Stand,1
1014,223810704,Contract Signed,Torta Marble Cake Stand,1
1014,223810704,Contract Signed,Belinda Cake Stand,1
1014,223810704,Contract Signed,Empress Cake Plate,1
1014,223810704,Contract Signed,Large Brass Candlesticks,3
1014,223810704,Contract Signed,Medium Brass Candlesticks,3
1014,223810704,Contract Signed,Small Brass Candlesticks,3
1014,223810704,Contract Signed,Maintenance Fee,1
1014,223810704,Contract Signed,Carry In/Carry Out Service Fee,2
1015,228532323,Contract Signed,Reya Serpentine Sectional,1
1015,228532323,Contract Signed,Avalon Sofa,2
1015,228532323,Contract Signed,Divani Sofa,1
1015,228532323,Contract Signed,Everly Chair,2
1015,228532323,Contract Signed,Leo Chair,2
1015,228532323,Contract Signed,Jasmine Side Table,4
1015,228532323,Contract Signed,Maintenance Fee,1
1016,228547880,Contract Signed,Bromelia Rug,1
1016,228547880,Contract Signed,Sand Rug,1
1016,228547880,Contract Signed,Hathaway Rug,1
1016,228547880,Contract Signed,Jillian Rug,1
1016,228547880,Contract Signed,Collina Rug,1
1016,228547880,Contract Signed,Sonoma Rug,1
1016,228547880,Contract Signed,Meg Rug,1
1016,228547880,Contract Signed,Maintenance Fee,1
1016,228547880,Contract Signed,Rush Order Fee,1
1017,228507841,Contract Signed,3 pronged brass candelabras,11
1017,228507841,Contract Signed,Large Brass Candlesticks,43
1017,228507841,Contract Signed,Medium Brass Candlesticks,43
1017,228507841,Contract Signed,Small Brass Candlesticks,43
1017,228507841,Contract Signed,Maintenance Fee,1
1017,228507841,Contract Signed,Carry In/Carry Out Service Fee,2
1018,215055681,Lost,Church Pews,17
1018,215055681,Lost,Maintenance Fee,1
1019,218763072,Lost,Tall Copper Sign Stand 31.5 x 72 inches,1
1019,218763072,Lost,Clear Cylinder Votive Holders (set of 3),30
1019,218763072,Lost,Orbis Lanterns,24
1019,218763072,Lost,Maintenance Fee,1
1020,228525084,Lost,Blush Pink Goblets,201
1020,228525084,Lost,Bernardo Dish,100
1020,228525084,Lost,Maintenance Fee,1
1020,228525084,Lost,Carry In/Carry Out Service Fee,2
1021,228410842,Contract Signed,Suja Rug,1
1021,228410842,Contract Signed,Amber Mismatched Goblets,180
1021,228410842,Contract Signed,Amber Cake Stand,1
1021,228410842,Contract Signed,Maintenance Fee,1
1021,228410842,Contract Signed,Broken Item - Amber Mismatched Goblets,1
1022,203954744,Lost,Kingston Farm Table,3
1022,203954744,Lost,Vendor Cart,1
1022,203954744,Lost,Vintage Barrels,4
1022,203954744,Lost,Spool Table,2
1022,203954744,Lost,Vineyard Chair,12
1022,203954744,Lost,Maintenance Fee,1
1023,212843511,Lost,Church Pews,12
1023,212843511,Lost,Maintenance Fee,1
1024,174117202,Lost,Kingston Farmtable,6
1024,174117202,Lost,Louis French Chair,2
1024,174117202,Lost,Maintenance Fee,1
1025,165176410,Lost,Church Pews,17
1025,165176410,Lost,Emmit Hairpin Table,19
1025,165176410,Lost,Ghost Chair,159
1025,165176410,Lost,Daniela Peacock Chair Set,1
1025,165176410,Lost,Maintenance Fee,1
1026,228361687,Contract Signed,Johanssen Sofa,1
1026,228361687,Contract Signed,Savannah Rug,1
1026,228361687,Contract Signed,Maintenance Fee,1
1027,179006774,Lost,Kingston Farmtable,12
1027,179006774,Lost,Maintenance Fee,1
1028,228549378,Contract Signed,Reggie Sofa,2
1028,228549378,Contract Signed,Ella Sofa,1
1028,228549378,Contract Signed,Xabier Chair,2
1028,228549378,Contract Signed,Brugge Coffee Table,1
1028,228549378,Contract Signed,Frida Coffee Table,1
1028,228549378,Contract Signed,Blair Tall Side Table,1
1028,228549378,Contract Signed,Blair Petite Side Table,1
1028,228549378,Contract Signed,Aston Side Table Set,1
1028,228549378,Contract Signed,Tito Side Table,1
1028,228549378,Contract Signed,Litton Rug,1
1028,228549378,Contract Signed,Maintenance Fee,1
1028,228549378,Contract Signed,Rush Order Fee,1
1028,228549378,Contract Signed,Setup/Teardown Service Fee,2
1029,228328775,Lost,Charleston Farm Table,5
1029,228328775,Lost,Vineyard Chair,40
1029,228328775,Lost,Vineyard Chair Cushions,40
1029,228328775,Lost,Maintenance Fee,1
1030,228454173,Lost,Large Brass Candlesticks,50
1030,228454173,Lost,Medium Brass Candlesticks,60
1030,228454173,Lost,Small Brass Candlesticks,50
1030,228454173,Lost,Maintenance Fee,1
1031,215931347,Lost,Vineyard Chair,180
1031,215931347,Lost,Maintenance Fee,1
1031,215931347,Lost,Setup/Teardown Service Fee,2
1032,228194229,Lost,Vineyard Chair,200
1032,228194229,Lost,Maintenance Fee,1
1032,228194229,Lost,Carry In/Carry Out Service Fee,2
1033,172560468,Contract Signed,Kelly Settee,1
1033,172560468,Contract Signed,Blush Pink Goblets,20
1033,172560468,Contract Signed,Maintenance Fee,1
1034,228410799,Lost,Genevieve Geometric Arch,1
1034,228410799,Lost,Torta Marble Cake Stand,1
1034,228410799,Lost,Cherie Cake Server,1
1034,228410799,Lost,Maintenance Fee,1
1034,228410799,Lost,Setup/Teardown Service Fee,2
1035,228537478,Contract Signed,Louis Bench,1
